,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,"Emma Tucker, CNN",DOJ charges 13 alleged members of violent Chicago gang in federal indictment,"The Department of Justice has charged 13 members of a Chicago street gang faction with racketeering conspiracy as part of a federal indictment related to dozens of murders, attempted murders and acts of violence spanning more than 20 years.",https://www.cnn.com/2021/11/02/us/chicago-gang-charges-doj/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211102135453-01-john-lausch-file-super-tease.jpg,2021-11-02T18:11:06Z,"(CNN)The Department of Justice has charged 13 members of a Chicago street gang faction with racketeering conspiracy as part of a federal indictment related to dozens of murders, attempted murders and… [+2448 chars]",cnn,CNN
1,"Travis Caldwell, Joe Sutton, Keith Allen and Kelly McCleary, CNN",What we know about what happened at the Wisconsin Christmas parade,"The celebratory sounds of a Wisconsin Christmas parade were interrupted by terrified screams Sunday after a vehicle plowed into participants and spectators gathered for the event in Waukesha, a city about 20 miles west of downtown Milwaukee.",https://www.cnn.com/2021/11/22/us/wisconsin-christmas-parade-suv-into-crowd-what-we-know/index.html,https://cdn.cnn.com/cnnnext/dam/assets/211121204506-09-waukesha-incident-1121-super-tease.jpg,2021-11-22T12:29:09Z,"(CNN)The celebratory sounds of a Wisconsin Christmas parade were interrupted by terrified screams Sunday after a vehicle plowed into participants and spectators gathered for the event in Waukesha, a … [+4958 chars]",cnn,CNN
