,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,"Ashley Oliver, 
Ashley Oliver","Nanny Testifies as Witness in Sean Parnell Case, Backs Pennsylvania Republican’s Denial of Abuse Allegations","BUTLER, Pennsylvania — A longtime nanny to Pennsylvania Republican Sean Parnell’s three children testified on Tuesday that she had never witnessed Parnell abuse his children, an allegation Parnell’s wife leveled against him last week as part of a bitter custo…",https://www.breitbart.com/politics/2021/11/10/nanny-testifies-as-witness-in-sean-parnell-case-backs-pennsylvania-republicans-denial-of-abuse-allegations/,https://media.breitbart.com/media/2021/11/Parnell-640x335.jpg,2021-11-10T17:52:12Z,"BUTLER, Pennsylvania A longtime nanny to Pennsylvania Republican Sean Parnells three children testified on Tuesday that she had never witnessed Parnell abuse his children, an allegation Parnells wife… [+6039 chars]",breitbart-news,Breitbart News
11,"Neil Munro, 
Neil Munro",DHS Secretary Alejandro Mayorkas Admits Failure to Check Afghan Migrants,President Joe Biden's border chief admitted to Sen. Josh Hawley (R-Mo) that officials have not fully checked the identity and purposes of all of the Afghans who crowded into U.S. aircraft in Kabul.,https://www.breitbart.com/immigration/2021/11/16/dhs-mayorkas-failure-afghan-migrants/,https://media.breitbart.com/media/2021/09/GettyImages-1235402100-640x335.jpg,2021-11-16T20:07:32Z,"President Joe Biden’s border chief admitted to Sen. Josh Hawley (R-MO) that officials have not fully checked the identity and purposes of all Afghans who crowded into U.S. aircraft in Kabul.
“You ar… [+2899 chars]",breitbart-news,Breitbart News
12,"Thomas D. Williams, Ph.D., 
Thomas D. Williams, Ph.D.",Denver Archbishop Decries Rampant Church Vandalism,"More than 25 Catholic parishes and ministry centers in and around Denver have been vandalized, looted, targeted by arson or desecrated in the past 21 months, Denver Archbishop Samuel J. Aquila reported Thursday.",https://www.breitbart.com/faith/2021/11/19/denver-archbishop-decries-rampant-church-vandalism/,https://media.breitbart.com/media/2021/11/AP21163042429660-640x335.png,2021-11-19T21:57:08Z,"More than 25 Catholic parishes and ministry centers in and around Denver have been vandalized, looted, targeted by arson or desecrated in the past 21 months, Denver Archbishop Samuel J. Aquila report… [+2827 chars]",breitbart-news,Breitbart News
13,"Penny Starr, 
Penny Starr","Anxious San Francisco Residents Taking Safety into Their Own Hands with Self-Defense Courses, High-Tech Security",Crime has become a front and center issue with people who live in San Francisco and now they are taking their safety into their own hands.,https://www.breitbart.com/politics/2021/11/21/anxious-san-francisco-residents-taking-safety-their-own-hands-self-defense-courses-high-tech-security/,https://media.breitbart.com/media/2021/11/90148783_1764516503719590_7232889290567450624_n-640x335.png,2021-11-21T17:50:54Z,"Crime has become front and center for people who live in San Francisco, California, and now people are taking their safety into their own hands by enrolling in self-defense courses and installing hig… [+3718 chars]",breitbart-news,Breitbart News
14,"Katherine Hamilton, 
Katherine Hamilton",Exclusive — Rep. Mary Miller: Biden’s Department of Education Refuses to Say There Are Two Genders,"When Rep. Mary Miller asked President Joe Biden's Department of Education Deputy Secretary, Cindy Marten, on Wednesday if there are two genders, Marten refused to answer.",https://www.breitbart.com/politics/2021/11/19/rep-mary-miller-bidens-department-education-refuses-say-two-genders/,https://media.breitbart.com/media/2018/03/Emerald-City-Comic-Con-all-gender-bathrooms-getty.jpg,2021-11-19T20:33:06Z,"When Rep. Mary Miller (R-IL) asked President Joe Biden’s Department of Education Deputy Secretary, Cindy Marten, on Wednesday if there are two genders, Marten refused to answer.
The incident happene… [+9758 chars]",breitbart-news,Breitbart News
15,"Breitbart Jerusalem, 
Breitbart Jerusalem",Iraqi PM Survives Assassination Attempt as Tensions Rise,BAGHDAD — Troops deployed around Baghdad on Sunday following the failed assassination attempt with armed drones that targeted the residence of Iraq’s prime minister. The attack significantly ramped up tensions sparked by the refusal of Iran-backed militias to…,https://www.breitbart.com/middle-east/2021/11/07/iraqi-pm-survives-assassination-attempt-as-tensions-rise/,https://media.breitbart.com/media/2020/12/Mustafa-al-Khadhimi-640x335.jpg,2021-11-07T11:28:31Z,BAGHDAD (AP) Troops deployed around Baghdad on Sunday following the failed assassination attempt with armed drones that targeted the residence of Iraqs prime minister. The attack significantly ramped… [+5914 chars],breitbart-news,Breitbart News
16,"Dr. Susan Berry, 
Dr. Susan Berry",26 States Distance Themselves from NSBA Letter Targeting Parents as ‘Domestic Terrorists’,A national parents’ organization has named 26 state associations that have distanced themselves from the National School Boards Association (NSBA) since its top officials wrote to President Joe Biden requesting he use federal law enforcement to target parents…,https://www.breitbart.com/education/2021/11/10/26-states-distance-themselves-nsba-letter-targeting-parents-domestic-terrorists/,https://media.breitbart.com/media/2021/10/critical-race-theory-crt-parents-protest-schools-june2021-getty-640x335.jpg,2021-11-11T05:07:56Z,A national parents organization has named 26 state associations that have distanced themselves from the National School Boards Association (NSBA) since its top officials wrote to President Joe Biden … [+4813 chars],breitbart-news,Breitbart News
17,"Warner Todd Huston, 
Warner Todd Huston",'The Mandalorian' Star Pedro Pascal Eulogizes 'Murdered' Criminals Who Attacked Kyle Rittenhouse,"On Saturday, Star Wars star Pedro Pascal jumped to his Twitter account to memorialize two of the men who threatened and attacked Illinois teenager Kyle Rittenhouse, insisting they were ""murdered.""",https://www.breitbart.com/entertainment/2021/11/21/the-mandalorian-star-pedro-pascal-eulogizes-murdered-criminals-who-attacked-kyle-rittenhouse/,https://media.breitbart.com/media/2021/11/GettyImages-1182217611-inset-640x335.jpg,2021-11-21T18:30:10Z,"On Saturday, Star Wars star Pedro Pascal jumped to his Twitter account to memorialize two of the men who threatened and attacked Illinois teenager Kyle Rittenhouse, insisting they were “murdered.”
T… [+3867 chars]",breitbart-news,Breitbart News
18,"Katherine Hamilton, 
Katherine Hamilton",Kyle Rittenhouse Can Sue Lots of People (and Media) for Defamation,Rittenhouse has come to another crossroads: Will he spend more time in court to hold the people and companies accountable who defamed him?,https://www.breitbart.com/politics/2021/11/22/kyle-rittenhouse-can-sue-lots-of-people-and-media-for-defamation/,https://media.breitbart.com/media/2021/11/Kyle-Rittenhouse-after-being-found-not-guilty-of-all-charges-640x335.jpg,2021-11-23T05:20:59Z,"Kyle Rittenhouses trial began long before he ever set foot in court. Rittenhouse was arguably pronounced guilty in the court of public opinion by corporate media, Democrat politicians and activists, … [+22536 chars]",breitbart-news,Breitbart News
19,Bob Price,230 Migrants Apprehended in 39 Smuggling Incidents in One Border Sector,Del Rio Sector Border Patrol agents apprehended more than 230 migrants in a series of interdicted human smuggling incidents near the Texas-Mexico border. The apprehensions took place since last Friday in 39 highway smuggling incidents.,https://www.breitbart.com/border/2021/11/19/230-migrants-apprehended-in-39-smuggling-incidents-in-one-border-sector/,https://media.breitbart.com/media/2021/06/Migrants-apprehended-in-Del-Rio-Sector-640x335.jpg,2021-11-19T16:26:53Z,Del Rio Sector Border Patrol agents apprehended more than 230 migrants in a series of interdicted human smuggling incidents near the Texas-Mexico border. The apprehensions took place since last Frida… [+2068 chars],breitbart-news,Breitbart News
