,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,Shawn Yuan,Four Peshmerga wounded in ISIL attack in Iraq’s Diyala,"ISIL still poses a threat in several provinces in Iraq with hit-and-run attacks, kidnappings, and roadside bombs.",https://www.aljazeera.com/news/2021/11/28/four-peshmerga-wounded-in-isil-attack-in-iraqs-diyala,https://www.aljazeera.com/wp-content/uploads/2021/11/Peshmerga.jpg?resize=1200%2C630,2021-11-28T08:35:17Z,"Baghdad, Iraq Four Peshmerga fighters have been wounded in an attack by the ISIL (ISIS) armed group in northern Iraq, the Kurdistan Regional Government (KRG) said on Sunday.
The attack took place in… [+1515 chars]",al-jazeera-english,Al Jazeera English
11,Al Jazeera,Attack on Burkina Faso defence outpost kills at least 20,The attack comes two days after seven police officers were killed.,https://www.aljazeera.com/news/2021/11/14/attack-on-burkina-faso-defence-outpost-kills-at-least-20,https://www.aljazeera.com/wp-content/uploads/2021/11/WEBMAP_BURKINA-FASO-INATA_1000x562.jpg?fit=1000%2C562,2021-11-14T20:55:40Z,"Gunmen have killed at least 19 gendarmes and a civilian in northern Burkina Faso, in the tri-border region where the country has for years been battling armed groups.
Security Minister Maxime Kone t… [+876 chars]",al-jazeera-english,Al Jazeera English
12,Al Jazeera,"Palestinian, Israeli settler killed in Jerusalem shooting",The Palestinian man reportedly used a submachine gun and a knife to carry out an attack.,https://www.aljazeera.com/news/2021/11/21/jerusalem-shooting,https://www.aljazeera.com/wp-content/uploads/2021/05/2021-05-21T130411Z_878024488_RC2BKN9PY20W_RTRMADP_3_ISRAEL-PALESTINIANS.jpg?resize=1200%2C630,2021-11-21T08:33:50Z,"Occupied East Jerusalem  Israeli occupation forces shot dead a Palestinian man after he carried out a shooting and stabbing attack that killed an Israeli settler and wounded three others, including t… [+729 chars]",al-jazeera-english,Al Jazeera English
13,Al Jazeera,Man with knife stabs at least 10 on Tokyo train; starts fire,"At least 10 passengers were injured, including one seriously, in the attack on commuters on Sunday.",https://www.aljazeera.com/news/2021/10/31/man-with-knife-stabs-at-least-10-on-tokyo-train-starts-fire,https://www.aljazeera.com/wp-content/uploads/2021/10/TokyoTrain.jpg?resize=1200%2C630,2021-10-31T14:51:32Z,"A man brandishing a knife on a Tokyo commuter train on Sunday stabbed several passengers before starting a fire.
NHK public television reported at least 10 passengers were injured, including one ser… [+1132 chars]",al-jazeera-english,Al Jazeera English
14,Al Jazeera,Burkina Faso: Death toll in security post attack jumps to 53,"The attack in Inata killed 49 military police officers and four civilians, a government spokesperson said.",https://www.aljazeera.com/news/2021/11/17/burkina-faso-death-toll-security-post-attack-jumps-to-53,https://www.aljazeera.com/wp-content/uploads/2021/11/000_1MC9ZW.jpg?resize=1200%2C630,2021-11-17T20:08:23Z,"The death toll from a weekend attack on a gendarmerie post in northern Burkina Faso has risen to at least 53, according to officials.
The attack, near a gold mine in Inata, killed 49 military police… [+1806 chars]",al-jazeera-english,Al Jazeera English
15,Al Jazeera,Dozens dead in village attack in southwestern Niger,Officials say up to 60 people killed in latest violent incident in Niger's 'tri-border' zone with Burkina Faso and Mali.,https://www.aljazeera.com/news/2021/11/4/dozens-dead-in-west-niger-village-attack-officials,https://www.aljazeera.com/wp-content/uploads/2021/11/NIGER-BANIBANGOU-WEB_MAP.jpg?fit=1000%2C562,2021-11-04T18:10:39Z,"Dozens of people have been killed in an attack this week on a village in southwestern Nigers Tillaberi region, according to local sources quoted by news agencies.
A local source told AFP news agency… [+1361 chars]",al-jazeera-english,Al Jazeera English
16,Al Jazeera,Multiple people wounded in knife attack on German train,Man arrested in connection with attack on a high-speed train traveling between the cities of Regensburg and Nuremberg.,https://www.aljazeera.com/news/2021/11/6/multiple-people-wounded-in-knife-attack-on-german-train,https://www.aljazeera.com/wp-content/uploads/2021/11/AP18244486145085.jpg?resize=1200%2C630,2021-11-06T12:05:55Z,"A knife attack on a high-speed train in Germany has injured several people, police have confirmed.
Local police told The Associated Press news agency that they received a call about the attack at ap… [+1391 chars]",al-jazeera-english,Al Jazeera English
17,Al Jazeera,India’s Hindu hardliners attack Muslim ex-foreign minister’s home,Salman Khurshid published a book last month in which he compared Hindu nationalists to 'extremist groups' such as ISIL.,https://www.aljazeera.com/news/2021/11/16/india-hindu-mob-salman-khurshid-muslim-ex-minister-book,https://www.aljazeera.com/wp-content/uploads/2021/11/AP19281275933929.jpg?resize=1200%2C630,2021-11-16T05:39:45Z,"Hindu hardliners have attacked and set fire to the home of a former Indian foreign minister, police say, in the latest incident of religious violence that critics say has been inflamed under Prime Mi… [+2512 chars]",al-jazeera-english,Al Jazeera English
18,Al Jazeera,"Houthi missile attack on mosque kills 29, says Yemen minister",Information minister says the two ballistic missiles hit a mosque and a religious school in Marib province.,https://www.aljazeera.com/news/2021/11/1/houthi-missile-attack-on-mosque-kills-29-says-yemen-minister,https://www.aljazeera.com/wp-content/uploads/2020/01/f28459566573497c967006a53cc7a113_18.jpeg?fit=1000%2C562,2021-11-01T04:52:53Z,"A Houthi ballistic missile attack on the Yemeni province of Marib has killed and injured 29 civilians, including women and children, according to the countrys information minister.
In a tweet on Mon… [+1254 chars]",al-jazeera-english,Al Jazeera English
19,Al Jazeera,Three Algerians killed in attack presidency blames on Morocco,"No immediate comment from Morocco after Algeria says 'assassination' of three nationals 'will not go unpunished',",https://www.aljazeera.com/news/2021/11/3/three-algerians-killed-in-attack-presidency-blames-on-morocco,https://www.aljazeera.com/wp-content/uploads/2021/11/000_9LQ629.jpg?resize=1200%2C630,2021-11-03T15:03:21Z,"Three Algerians were killed in a bombing this week in the border area between Mauritania and the disputed territory of Western Sahara, the Algerian presidency has said in a statement, blaming Morocco… [+2269 chars]",al-jazeera-english,Al Jazeera English
