,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,,Armed group kills seven police officers in northern Burkina Faso - Reuters,"Unidentified assailants killed seven police officers and wounded five more in northern Burkina Faso on Friday morning, the government said in a statement.",https://www.reuters.com/world/africa/armed-group-kills-seven-police-officers-northern-burkina-faso-2021-11-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=57,2021-11-12T23:36:00Z,"OUAGADOUGOU, Nov 12 (Reuters) - Unidentified assailants killed seven police officers and wounded five more in northern Burkina Faso on Friday morning, the government said in a statement.
The officer… [+563 chars]",reuters,Reuters
1,,Gunfight and siege in Kenya as police foil bank robbery - Reuters,"Kenyan police firing automatic rifles and pistols laid siege to gunmen trying to rob a bank in the western city of Kisumu on Tuesday, foiling a heist but failing to prevent the assailants' escape after the five-hour confrontation.",https://www.reuters.com/world/africa/gunfight-siege-kenya-police-foil-bank-robbery-2021-11-23/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=60,2021-11-23T17:18:00Z,"KISUMU, Kenya, Nov 23 (Reuters) - Kenyan police firing automatic rifles and pistols laid siege to gunmen trying to rob a bank in the western city of Kisumu on Tuesday, foiling a heist but failing to … [+1118 chars]",reuters,Reuters
2,,Freight train derailed and burned in southern Chile amid indigenous conflict - Reuters,"A freight train in southern Chile was derailed and some of its cargo units burned by unknown assailants on Tuesday, officials said, amid tensions between the state and the local Mapuche indigenous group demanding the return of ancestral lands.",https://www.reuters.com/world/americas/freight-train-derailed-burned-southern-chile-amid-indigenous-conflict-2021-11-02/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=55,2021-11-02T20:11:00Z,"SANTIAGO, Nov 2 (Reuters) - A freight train in southern Chile was derailed and some of its cargo units burned by unknown assailants on Tuesday, officials said, amid tensions between the state and the… [+1205 chars]",reuters,Reuters
3,,"Two Israeli police officers stabbed, Palestinian assailant killed - police - Reuters","A 16-year-old Palestinian stabbed two Israeli police officers in Jerusalem's walled Old City on Wednesday before he was shot and killed by security forces at the scene, police said.",https://www.reuters.com/world/middle-east/two-israeli-police-officers-stabbed-palestinian-assailant-killed-police-2021-11-17/,https://www.reuters.com/resizer/oQc3mQjPeAAnr9ViRcmQTM_TcPI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/RXG47RKO5NOC5GQU4YGJCH7QF4.jpg,2021-11-17T17:43:00Z,"JERUSALEM, Nov 17 (Reuters) - A 16-year-old Palestinian stabbed two Israeli police officers in Jerusalem's walled Old City on Wednesday before he was shot and killed by security forces at the scene, … [+778 chars]",reuters,Reuters
4,,Thieves rip bitcoin ATM from Barcelona crypto-store - Reuters,"Spanish police are investigating the robbery of a 'bitcoin ATM' in a raid on a cryptocurrency exchange outlet in a wealthy Barcelona neighbourhood, local media reported on Friday.",https://www.reuters.com/world/thieves-rip-bitcoin-atm-barcelona-crypto-store-2021-11-12/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=57,2021-11-12T14:45:00Z,"MADRID, Nov 12 (Reuters) - Spanish police are investigating the robbery of a 'bitcoin ATM' in a raid on a cryptocurrency exchange outlet in a wealthy Barcelona neighbourhood, local media reported on … [+1225 chars]",reuters,Reuters
5,,Congo army says it has driven rebels out of eastern villages - Reuters,Democratic Republic of Congo's army said on Monday it had recovered two strategic villages near the eastern border with Uganda after they were seized overnight by fighters from the M23 rebel group.,https://www.reuters.com/world/africa/congo-army-says-it-has-driven-rebels-out-eastern-villages-2021-11-08/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=56,2021-11-08T17:55:00Z,"GOMA, Democratic Republic of Congo, Nov 8 (Reuters) - Democratic Republic of Congo's army said on Monday it had recovered two strategic villages near the eastern border with Uganda after they were se… [+2356 chars]",reuters,Reuters
6,,Eastern Congo lawmakers sound alarm over 144 violent civilian deaths this month,"At least 144 civilians have been killed in eastern Congo this month, lawmakers from the conflict-hit provinces said on Wednesday, refusing to back extending a <a href=""https://www.reuters.com/article/congo-security-idAFL8N2MO00E"" target=""_blank"">state of sieg…",https://www.reuters.com/world/africa/eastern-congo-lawmakers-sound-alarm-over-144-violent-civilian-deaths-this-month-2021-11-17/,https://www.reuters.com/resizer/e2weOu-ZWBxrYw86Q0vL3bPdyn0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KSX74FFKIVLITP25HFIQ75N7IM.jpg,2021-11-17T22:05:48Z,"Congolese civilians carry their belongings after fleeing from the renewed fighting between the assailants and army troops of the Democratic Republic of Congo and Uganda, at the Bunagana border crossi… [+2152 chars]",reuters,Reuters
