,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,The Associated Press,At least 68 inmates dead in battle between Ecuador prison gangs,A prolonged gunbattle between rival gangs inside Ecuador’s largest prison killed at least 68 inmates and wounded 25 on Saturday.,https://www.nbcnews.com/news/world/least-68-inmates-dead-battle-ecuador-prison-gangs-rcna5535,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2021-11/211113-ecuador-prison-riot-cc-740p-f94481.jpg",2021-11-14T00:44:54Z,"QUITO, Ecuador A prolonged gunbattle between rival gangs inside Ecuadors largest prison killed at least 68 inmates and wounded 25 on Saturday, while authorities said clashes were still uncontrolled h… [+4076 chars]",nbc-news,NBC News
1,Adiel Kaplan and Courtney Kube,Pentagon official says footage showed child present minutes before U.S. drone attack in Kabul,A Pentagon review of the U.S. drone strike that killed 10 Afghan civilians on Aug. 29 found that video footage showed at least one child present before launch.,https://www.nbcnews.com/news/military/pentagon-review-found-footage-showed-child-present-minutes-u-s-n1283140,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_44/3502650/210831-kabul-strike-mb-1042.jpg",2021-11-03T20:58:00Z,"A Pentagon review of the U.S. drone strike that killed 10 civilians, including seven children, in Kabul on Aug. 29 found that video footage showed at least one child present two minutes before the st… [+4082 chars]",nbc-news,NBC News
2,Gabe Joselow and Rachel Elbaum,The Taliban destroyed these ancient Buddhas. Now they're welcoming tourists to the site.,The Taliban destroyed Afghanistan's Bamiyan Buddhas in early 2001. Now they're guarding the site and welcoming tourists.,https://www.nbcnews.com/news/world/taliban-destroyed-afghanistans-ancient-buddhas-now-welcoming-tourists-rcna6307,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2021-11/211122-Bamiyan-statues-al-0716-3dff39.jpg",2021-11-24T14:23:17Z,"BAMIYAN, Afghanistan The Talibans destruction of the Bamiyan Buddha statues in early 2001 shocked the world and highlighted their hard-line regime, toppled soon after in a U.S.-led invasion. 
Now ba… [+4060 chars]",nbc-news,NBC News
3,Dan De Luce and Abigail Williams,U.S. weighs grim options if nuclear talks with Iran collapse,"Iran and world powers are due to resume talks next week, but prospects are bleak and the U.S. and its allies are weighing a grim set of choices if talks fail.",https://www.nbcnews.com/politics/national-security/us-weighs-grim-options-nuclear-talks-iran-collapse-rcna6387,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2021-11/211121-iran-us-nuclear-talks-mn-1600-640842.jpg",2021-11-23T09:30:26Z,"As Iran and world powers prepare to resume negotiations next week on reviving a nuclear deal, the U.S. and its allies are already debating a list of ""Plan B"" options if the negotiations collapse, Wes… [+10881 chars]",nbc-news,NBC News
4,"Doha Madani, Diana Dasrath",'Fast and loose': 'Rust' crew member quit over lack of safety day before fatal accident,"A member of the ""Rust"" crew resigned just days before the fatal shooting of cinematographer Halyna Hutchins, telling production she had a number of concerns including a lack of safety meetings.",https://www.nbcnews.com/news/us-news/fast-loose-rust-crew-member-quit-over-lack-safety-day-n1282892,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_44/3516353/211101-rust-set-new-mexico-jm-1333.jpg",2021-11-01T19:32:33Z,"A member of the Rust crew resigned the day before the fatal shooting of cinematographer Halyna Hutchins, telling the production he had a number of concerns, citing a lack of safety meetings and other… [+4403 chars]",nbc-news,NBC News
5,The Associated Press,"Iraq's prime minister survives assassination attempt, officials say","Iraq's Prime Minister Mustafa al-Kadhimi is unharmed after an assassination attempt with an armed drone that targeted his residence Sunday, officials said.",https://www.nbcnews.com/news/world/iraq-s-prime-minister-survives-assassination-attempt-officials-say-n1283412,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_29/3493898/210725-mustafa-al-kadhimi-ha.JPG",2021-11-07T01:34:00Z,"BAGHDAD Iraqs Prime Minister Mustafa al-Kadhimi survived an assassination attempt with an armed drone that targeted his residence early Sunday, and is unharmed, officials said.
Two Iraqi officials t… [+3358 chars]",nbc-news,NBC News
6,"Dan De Luce, Courtney Kube","Iran likely did not order drone attack on Iraqi prime minister, current, former U.S. officials say","Iran probably didn't sanction an attempt to kill Iraqi Prime Minister al-Kadhimi that is believed linked to Shiite militias, say current, ex-U.S. officials.",https://www.nbcnews.com/news/world/iran-likely-did-not-order-drone-attack-iraqi-prime-minister-n1283832,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_45/3518835/211112-iraq-prime-minster-assassination-attempt-se-339p.jpg",2021-11-13T11:00:13Z,"WASHINGTON Iran likely did not sanction a recent drone attack on the Iraqi prime minister though it was almost certainly carried out by Shiite militia forces that Tehran has armed and supported, curr… [+5867 chars]",nbc-news,NBC News
