,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,"Frances Martel, 
Frances Martel",Afghanistan: Mosque Bombing Leaves over a Dozen Injured After Taliban Says Security 'Getting Better',"An ""improvised explosive device"" reportedly killed between one and three people and left over a dozen casualties at a mosque in Nangarhar, Afghanistan, on Friday, calling into question assurances from the Taliban terrorist group that the country's security si…",https://www.breitbart.com/asia/2021/11/12/afghanistan-mosque-bombing-leaves-over-a-dozen-injured-after-taliban-says-security-getting-better/,https://media.breitbart.com/media/2021/11/mosque-explosion-afghanistan-640x335.jpg,2021-11-12T17:21:18Z,"An “improvised explosive device” reportedly killed between one and three people and left over a dozen casualties at a mosque in Nangarhar, Afghanistan, on Friday, calling into question assurances fro… [+5768 chars]",breitbart-news,Breitbart News
1,"Nick Gilbertson, 
Nick Gilbertson","WATCH: Suspect Allegedly Throws Molotov Cocktail into Brooklyn Deli, Alleged Suspect Arrested",New York City fire marshals have arrested a suspect in connection to an alleged arson involving a Molotov cocktail in Brooklyn on October 30.,https://www.breitbart.com/crime/2021/11/01/watch-suspect-allegedly-throws-molotov-cocktail-brooklyn-deli/,https://media.breitbart.com/media/2021/11/brooklyn-deli-fire-640x335.png,2021-11-01T22:12:50Z,"New York City fire marshals have arrested a suspect in connection to an alleged arson involving a Molotov cocktail in Brooklyn on October 30.
Fire Commissioner Daniel A. Nigro announced today that F… [+3199 chars]",breitbart-news,Breitbart News
2,AWR Hawkins,Republicans Sound Alarm: Claim ATF Moving Toward Gun Registry,"More than 50 Republican House members are warning the Bureau of Alcohol, Tobacco, Firearms, and Explosives, (ATF) may be quietly working behind the scenes to put a national gun registry in place.",https://www.breitbart.com/politics/2021/11/26/republicans-sound-alarm-claim-atf-moving-toward-gun-registry/,https://media.breitbart.com/media/2021/11/ATF-officers-640x335.jpg,2021-11-26T16:09:30Z,"More than 50 Republican House members are warning the Bureau of Alcohol, Tobacco, Firearms, and Explosives, (ATF) may be quietly working behind the scenes to put a gun registry in place.
FOX News re… [+3211 chars]",breitbart-news,Breitbart News
3,Joel B. Pollak,Los Angeles Potentially Exposed to Radioactive Dust After Explosive Demolition at Old Nuclear Test Site,Residents of some parts of Los Angeles are expressing concern that they may have been exposed to radioactive dust particles after the U.S. Department of Energy demolished a building last month at a former nuclear testing site by using explosives.,https://www.breitbart.com/environment/2021/11/13/los-angeles-potentially-exposed-to-radioactive-dust-after-explosive-demolition-at-old-nuclear-test-site/,https://media.breitbart.com/media/2021/11/Screen-Shot-2021-11-13-at-7.12.10-PM-640x335.png,2021-11-14T03:18:31Z,Residents of some parts of Los Angeles are expressing concern that they may have been exposed to radioactive dust particles after the U.S. Department of Energy demolished a building last month at a f… [+2035 chars],breitbart-news,Breitbart News
4,Frances Martel,Taliban Says ISIS ‘Does Not Exist’ in Afghanistan then Blames It for Kabul Bombing,"A Taliban spokesman confirmed a major attack on a military hospital in Kabul on Tuesday, blaming the Islamic State on the same day that a colleague told reporters the jihadist organization ""does not exist"" in Afghanistan.",https://www.breitbart.com/asia/2021/11/02/taliban-says-isis-does-not-exist-in-afghanistan-then-blames-it-for-kabul-bombing/,https://media.breitbart.com/media/2021/10/wi/afp/31/border-traders-uzbekistan-learning-business-taliban-is-complicated-afp-e1635880847849-638x335.jpg,2021-11-02T19:28:05Z,"A Taliban spokesman confirmed a major attack on a military hospital in Kabul on Tuesday, blaming the Islamic State on the same day a colleague told reporters the jihadist organization “does not exist… [+5809 chars]",breitbart-news,Breitbart News
