,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,,"Giovanni Muciaccia, torno con gli Attacchi d'arte","GIOVANNI MUCIACCIA, ATTACCHI D'ARTE CONTEMPORANEA. PER COMPRENDERE L'ARTE E STIMOLARE LA CREATIVITA'
(De Agostini, pp.288, 18 euro). ""Sono partito da me stesso e dalle mie passioni, cercando di
ritrovare il mio pubblico, quello ormai cresciuto dei trentenni…",https://www.ansa.it/sito/notizie/cultura/libri/2021/11/14/giovanni-muciaccia-torno-con-gli-attacchi-darte_d28daacd-4a5a-4586-92a6-630d6406c9a0.html,https://www.ansa.it/webimages/img_700/2021/11/14/785c928e57bf8f741875ce063d3f1ca4.jpg,2021-11-14T12:48:40Z,"(di Marzia Apice)
 (ANSA) - ROMA, 14 NOV - GIOVANNI MUCIACCIA, ATTACCHI D'ARTE
CONTEMPORANEA. PER COMPRENDERE L'ARTE E STIMOLARE LA CREATIVITA'
(De Agostini, pp.288, 18 euro). ""Sono partito da me … [+4073 chars]",ansa,ANSA.it
1,,">ANSA-FOCUS/ Libri: Muciaccia, torno con gli Attacchi d'arte","GIOVANNI MUCIACCIA, ATTACCHI D'ARTE CONTEMPORANEA. PER COMPRENDERE L'ARTE E STIMOLARE LA CREATIVITA'
(De Agostini, pp.288, 18 euro). ""Sono partito da me stesso e dalle mie passioni, cercando di
ritrovare il mio pubblico, quello ormai cresciuto dei trentenni…",https://www.ansa.it/sito/notizie/cultura/libri/altre_proposte/2021/11/14/ansa-focus-libri-muciaccia-torno-con-gli-attacchi-darte_7c757c62-1be6-4c22-ac1b-56106e06efd7.html,https://www.ansa.it/webimages/img_700/2021/11/14/785c928e57bf8f741875ce063d3f1ca4.jpg,2021-11-14T12:48:56Z,"(di Marzia Apice)
 (ANSA) - ROMA, 14 NOV - GIOVANNI MUCIACCIA, ATTACCHI D'ARTE
CONTEMPORANEA. PER COMPRENDERE L'ARTE E STIMOLARE LA CREATIVITA'
(De Agostini, pp.288, 18 euro). ""Sono partito da me … [+4073 chars]",ansa,ANSA.it
